wavelength_nm,launch_power_dBm,temperature_C,mod_format,snr_dB,ber
1567.7935845509305,2.09853358739313,40.04818404306676,QAM16,30.734122266955072,8.426976787783447e-260
1558.406120359803,-3.128533208902735,22.009583790649422,QAM16,24.676489368610284,4.235560912110543e-66
1555.8025206660752,8.25251672768303,27.079715083468564,QAM16,36.20042647647315,0.0
1562.0813089983048,1.3391121154785202,32.356134130466764,NRZ,36.51727076088095,0.0
1527.3847379431554,-3.3450161876043683,30.56751470971053,QAM16,23.550981093488232,1.714856307134543e-51
1557.1846249167138,8.663657728176888,31.151436939435833,NRZ,44.79347229229948,0.0
1565.432607003085,-5.06544483459932,34.712037450680036,QAM16,22.825022660533893,6.9467438832739725e-44
1544.2904974613095,-4.728816412476295,47.68877192251277,PAM4,26.70162365171092,4.565950080025986e-104
1560.641277856629,-2.1615107086547614,34.53280736030111,PAM4,29.45761155885345,2.982669389369852e-194
1549.8303287270962,6.932049417881858,46.74777019815729,PAM4,38.214740437267416,0.0
1534.8837132857993,-8.775885622536618,24.457687820721947,NRZ,28.95669271207627,2.386728527812968e-173
1568.8628281117074,-2.2257511751730896,52.646316298764376,QAM16,25.15577357984779,1.4659474572626175e-73
1561.3930101765652,0.30941587813260174,57.79553756271338,NRZ,36.465101832971015,0.0
1553.9559335406557,-6.337423403906217,41.506066380370385,QAM16,23.26007178414313,2.7257881544940084e-48
1533.429696295904,7.536336976971338,42.540765354894866,NRZ,42.36045082859066,0.0
1551.9263331610146,-1.5140219187282655,58.714039283285786,QAM16,27.657575855208854,3.9309096277850646e-129
1557.5502495146598,-7.141893587734653,43.48847946167795,QAM16,20.237727864502368,4.451511612591291e-25
1562.4269084867378,-2.213264088137905,55.60933548144218,QAM16,26.33856350892773,6.702398471437961e-96
1556.4761467965052,9.937948031184016,58.37064971498692,NRZ,45.70608013447572,0.0
1543.3368253349622,-3.4416965904998564,39.019810168397825,PAM4,28.303950266417576,1.7455175442655114e-149
1542.996182101919,-0.5860374370718002,41.85249764862518,PAM4,31.20506965875129,2.8194461034788596e-289
1574.5367323235669,4.698228285238613,39.552274874103865,NRZ,39.75994914391025,0.0
1571.5036176145338,1.1239643048350545,47.04086081588948,PAM4,31.34690021276087,8.495802315672862e-299
1549.01167841129,-4.513700469902853,39.39201615448665,NRZ,31.53617882275579,0.0
1574.0759716699545,9.94132127551882,28.085742071198474,PAM4,40.07833160963855,0.0
1535.4638465363605,-3.338413588141851,50.81260673944199,PAM4,28.513401449361304,9.355114277001181e-157
1562.4908362600784,3.4359035026348295,33.174333450761885,NRZ,41.41937869309191,0.0
1558.6312481692669,-7.590574891860424,33.650728216820525,PAM4,23.620840575035118,2.7111510712280413e-52
1540.7684335552979,1.9752452133796705,32.413971927162265,PAM4,35.09839321795294,0.0
1553.867616820821,3.5612831755399377,42.43229031447389,QAM16,32.42176839265772,0.0
1568.7054549286554,3.0922205237376676,58.39856593609912,NRZ,38.19403777520461,0.0
1572.7723265164132,2.413087930368163,57.66410623306562,QAM16,29.94907405356944,3.0704603602141953e-217
1536.1604861831615,-4.002563974427174,50.062078359173306,PAM4,27.889949915592148,4.200387570887041e-136
1530.5337172572154,4.294709855292924,26.485670425267095,NRZ,41.37906515389218,0.0
1547.4987299888817,4.129403156612024,25.84470502321855,NRZ,40.56209142126472,0.0
1570.2253779792964,3.244293585739426,25.857947548764862,NRZ,38.88823085722488,0.0
1559.1268395265786,2.3956898564563622,43.18303713192752,NRZ,39.446433449622695,0.0
1574.5885598621705,4.661139859442162,32.144562328801655,QAM16,33.666027189027695,0.0
1563.011650434839,-7.159175251298995,45.51429747563859,QAM16,21.120717215971123,2.715403751187542e-30
1550.7159554879827,7.904139351555861,31.451511684341042,NRZ,43.983694091207084,0.0
1551.6003706599924,5.773699367759397,47.68475982038217,PAM4,39.019993081736445,0.0
1533.4652566531054,-2.1189652644461487,58.502762230472456,NRZ,33.405957728311144,0.0
1570.8892271049492,1.262955411915252,34.037950484937326,QAM16,28.254259401700565,8.243384244262866e-148
1572.3172869456646,7.37375784947915,22.598103259743063,QAM16,34.10743684381548,0.0
1563.7375769731052,3.465922042956735,53.43630459932933,PAM4,34.89903532133888,0.0
1549.6259520241256,4.309370526407108,25.215113866725424,QAM16,33.739949600087904,0.0
1567.249301074167,-1.0759054746568353,26.346201483726944,PAM4,29.60598049903889,6.406155213455771e-201
1542.7089192138098,0.6461520247029684,34.47634791586094,PAM4,33.247435632027255,0.0
1554.866881474052,4.131484163128071,53.586587009959736,NRZ,42.41098831323431,0.0
1559.8270233878545,-8.37992003843075,49.753574394742856,PAM4,23.605818888855715,4.041018949236943e-52
1539.4942750680048,-3.714160636342858,23.971707958754152,QAM16,24.239904764182455,5.55303755941023e-60
1556.6867791970324,9.190209759201638,25.362601671927276,QAM16,37.770207592812504,0.0
1560.3059215454614,8.358565692491602,42.126999179831586,PAM4,41.55380700797718,0.0
1549.2155973309862,9.601168233721985,58.32888891802868,PAM4,40.61577554916302,0.0
1542.5890340525368,4.646768575244766,42.998858225296075,NRZ,40.473533814266865,0.0
1536.424447610896,-6.173929791747062,22.15246614877256,NRZ,30.39952224602554,1.0221498564669661e-240
1545.9469422151835,-1.3042842058145543,54.679905548235844,NRZ,35.26696964535927,0.0
1550.381137188661,5.6546585464456545,37.20486264477874,NRZ,40.64751429911116,0.0
1526.451232773407,8.483703143416768,50.39675118252025,NRZ,44.49750159758918,0.0
1536.923655534448,8.763790268574141,55.674563232934354,QAM16,37.07689470656306,0.0
1531.0661658963882,0.12711791212633328,48.55640763317239,NRZ,35.761998197234334,0.0
1570.7815889905046,5.6977054042589925,28.639224191334257,QAM16,33.228397690004506,0.0
1561.0935851466133,4.922743938582743,45.06494512294927,NRZ,41.32292523274665,0.0
1572.618676909563,-6.140211523732093,46.95225936858705,NRZ,31.744180857912156,0.0
1563.5421706779248,0.6949086612667843,22.36872945682656,PAM4,31.406052128480447,7.33930606953251e-303
1565.1920929835583,-1.019466168572869,58.59230566802146,QAM16,25.689772544977963,6.717027145401377e-83
1553.0573473152037,-5.536103208959164,46.939313777540306,PAM4,24.27591354635208,1.8315614826894545e-60
1535.7721095754946,-7.885372926912375,41.27128958594058,QAM16,21.528159858115604,4.457648195889863e-33
1552.0308910377676,8.82776912811541,41.75599908928679,PAM4,40.380640999236135,0.0
1550.7413172309841,8.946314168529359,32.07317161942045,PAM4,42.25984148199935,0.0
1573.9822134869105,7.212941492677675,27.350346722427602,NRZ,41.870560918267934,0.0
1548.5385019685607,2.287245748892015,42.85114993483874,PAM4,33.94436168374451,0.0
1557.8527448527932,1.3088853564885405,32.37506190739858,NRZ,38.8308950230795,0.0
1544.6032281270802,-8.487525428127462,49.394471129804565,PAM4,24.713578988743556,1.1978334882498777e-66
1554.179938791994,8.061580643940731,57.404534072415316,PAM4,39.817627946377854,0.0
1528.837820835504,-1.7364733909725683,57.80573011926715,NRZ,31.88656246639701,0.0
1566.7568727161074,-6.05525994399438,40.25501536771212,PAM4,26.924976791869778,1.9330688132771594e-109
1564.3806851874954,-5.831456641842165,52.04060249337283,NRZ,31.90672380063565,0.0
1571.549194303575,-4.120500467952846,27.149752324843426,NRZ,31.734661369889416,0.0
1527.650769516485,-5.588750686163211,56.131876581033865,PAM4,23.786816274524057,3.0037579088493847e-54
1573.3179031732275,6.0668945537666685,38.594236681361714,NRZ,40.80304146926568,0.0
1526.2606149747105,6.013823990554153,48.00557741136428,NRZ,42.01965586134711,0.0
1538.194020334748,0.08192145400522488,30.888210110431334,QAM16,27.837840899620655,1.6561653512704424e-134
1528.3861615359895,-8.08669536695566,43.231755480316764,QAM16,18.52182138899634,1.6543695622688296e-17
1542.6297321712843,3.924419096391427,26.332295667544322,NRZ,39.30113281301206,0.0
1544.6153919261837,8.379100000023618,35.58881485886903,PAM4,40.38387395833993,0.0
1531.948495442808,0.09154396988508395,40.71041948772188,NRZ,35.087216521191486,0.0
1572.6827546366333,5.216240344066172,42.620745106809636,NRZ,41.02101488525142,0.0
1538.012386347969,9.202083160593189,50.716842536701925,QAM16,36.41644657043885,0.0
1535.5296335786716,4.768041156879955,58.296716455501794,PAM4,37.92495225771496,0.0
1567.1181807534394,-8.209306826812881,27.068114848890406,QAM16,20.97194138630947,2.4419622030832783e-29
1552.0975009515307,8.116142403057616,49.49670912602041,NRZ,43.48818971495661,0.0
1541.4587398570243,-0.1194395408291915,26.20571294267986,NRZ,35.71315733825773,0.0
1529.7554292502218,-4.432484492552373,24.736025211646663,QAM16,23.140042013234247,4.958867247663013e-47
1562.90787827166,-3.760584112113523,26.073741419458372,NRZ,33.47197173307858,0.0
1557.1114830136717,-6.455999159969325,29.62398592803013,PAM4,26.111392306949835,3.9849748550532485e-91
1543.4018453596802,3.3847337856155146,25.262329961785603,QAM16,33.78588197908189,0.0
1525.8265300275286,9.84987303302772,44.34967644976524,NRZ,44.06593530714697,0.0
1568.964712156331,2.98497043076688,56.518443561180746,QAM16,31.471538256064637,2.0044040176637836e-307
1542.5553507174961,5.996586808703075,23.94095134766775,PAM4,41.33112495061892,0.0
1574.7390119491058,2.667813672563011,56.835465554130764,PAM4,32.607965771200796,0.0
1572.6002210453867,1.582121094165918,36.35107281269242,PAM4,33.78736236008468,0.0
1531.3983806310548,1.9234604691594237,30.215687593828974,QAM16,31.53830617445115,0.0
1526.7465561349672,-1.8512426956376338,34.51255212946314,PAM4,28.847364660605606,4.2523535367779617e-169
1535.1279345931273,-6.7907255819983,31.698991746763312,QAM16,21.90553665891818,6.727400669360746e-36
1568.2431501894182,1.83896681012242,48.382851290822906,NRZ,37.854757974912175,0.0
1563.7514655184318,2.525624547785219,20.01679111281012,NRZ,38.097631243021695,0.0
1553.6892546765043,2.5740454400068824,38.52594014229731,QAM16,28.93432436527623,1.8039850868591404e-172
1533.9792312885775,6.320769047486907,55.64837109433233,QAM16,33.26648425921807,0.0
1572.0750768073576,-2.372446104557624,24.44457011932049,NRZ,33.21323891900841,0.0
1554.4719615613951,-7.5994216530280685,47.21791239778035,QAM16,20.986698577840656,1.9704373117558366e-29
1536.4105265194494,-6.994984269868059,22.04201604291688,QAM16,21.09165359867958,4.1950681331349816e-30
1561.26838499346,5.641160143855089,31.73429227779589,QAM16,34.586044774064405,0.0
1565.6598150200302,7.478739969249921,50.60873279645748,NRZ,43.20389235123133,0.0
1572.586699206045,-4.165813200471831,55.50538171730654,NRZ,31.047115558441618,4.944696048959288e-279
1547.1223996484055,-9.597449603140557,49.312032102054,PAM4,23.176356475171186,2.0790181491624327e-47
1569.8946800720998,-2.869973201397402,53.784077187698614,QAM16,26.116704518432222,3.1017454917072727e-91
1551.2167077776578,6.448113814602148,27.038482286210822,PAM4,38.61806020081148,0.0
1564.6965435574975,4.127324782245758,22.76636216175848,NRZ,41.20592613044965,0.0
1564.188586736396,-3.7225412841019256,54.704327838661136,PAM4,28.123656088306163,1.6836818721777317e-143
1562.0648347783253,-2.1741020785415532,54.84793996716764,QAM16,27.048371855229103,1.5749624875578746e-112
1535.0115611860938,1.624465489614344,40.04308321454525,QAM16,30.720019217299978,5.754907336251502e-259
1567.2608884452036,4.078388789323373,22.014644833554623,QAM16,30.873213392373902,3.548877423742582e-268
1546.1238583146458,8.070564387780966,49.84916948910827,QAM16,37.27771725937146,0.0
1564.8459612140366,-0.49895058712737805,22.414167768215655,NRZ,36.76678091925632,0.0
1564.5156009483387,5.596032285434395,59.080460963694186,QAM16,32.93411668741775,0.0
1565.310254189006,-0.9628824525222002,59.5432077124991,QAM16,28.296401804670015,3.1439833126316924e-149
1571.6489558734108,9.490018959362361,23.580956347882793,PAM4,41.75356863315436,0.0
1549.4132689999935,-0.6026010878093246,35.87794211384009,PAM4,31.71953584639682,0.0
1574.1973688640496,3.0145128593857806,26.441720782775104,QAM16,30.15653929712676,9.455612180571058e-228
1542.4648236581352,4.61744935493398,39.217016039686506,QAM16,32.16195317061242,0.0
1573.2976363342348,-0.574850498508408,45.692803581844046,PAM4,31.3307616741942,1.0673367627126012e-297
1574.093462416241,-1.7594892787173833,20.3474634920549,PAM4,27.380491842917767,2.7204144188966712e-121
1566.7329352531876,5.0073143685070605,36.36021996257519,PAM4,36.655288004647005,0.0
1549.0170413872493,1.2508021631106736,29.369378705219773,PAM4,32.40768880658371,0.0
1536.9214257683082,6.722954972979151,41.34108922676939,NRZ,41.403968180134164,0.0
1534.088675053024,2.3139918506641166,49.056470360493726,PAM4,31.828702688801183,0.0
1543.5677099902261,-2.9949693825896495,58.02606397135736,QAM16,25.526316396065496,6.4320535130393195e-80
1542.8310473167382,7.603349271435478,41.4591759856056,QAM16,37.92126558219205,0.0
1530.1912692518079,-4.096543872762901,24.03547946150357,PAM4,26.39232914214038,4.5642430727835005e-97
1564.8255164339525,4.175831143885982,55.6838546613646,PAM4,36.590911368467694,0.0
1559.7022829263628,-3.9392218326638706,32.62324778027417,QAM16,24.969012285379357,1.4835943271369966e-70
1565.6418649626826,-4.855122159392458,22.318017990215782,NRZ,30.594436898568407,1.179178362982856e-251
1534.333153293009,0.8468368610255217,45.90405552018907,NRZ,36.188996837871194,0.0
1561.4900458148386,-4.23580988516238,44.60353548141247,QAM16,23.795549882772107,2.358804339757453e-54
1525.0978220087277,-4.821907178468871,58.20448947019177,NRZ,29.76207461648552,3.4784238843832484e-208
1549.4042650697402,-5.919548186760252,24.154489724033912,PAM4,29.380511615783995,7.092948967751167e-191
1558.9395100664963,-0.8119536100091707,52.31655283449762,PAM4,31.35857931999191,1.3528902209668314e-299
1557.7915383522704,-1.6899849920637733,29.975203927220253,QAM16,27.243233239969094,1.371889373990739e-117
1552.0992029690185,3.8658649578737214,40.60560137663308,QAM16,32.28495121415215,0.0
1557.947329698773,4.358746229720767,47.29823884817779,PAM4,35.37079020060693,0.0
1540.9571407127044,6.96511325781654,38.41805902547503,NRZ,42.18286843748744,0.0
1542.3733883277123,6.489833311532482,30.21471070273087,PAM4,39.19452260608649,0.0
1533.8768791041336,-5.652021061300405,20.806321957396804,PAM4,26.976946106928853,9.90731917248278e-111
1541.2897914860048,-8.846569728802,36.69065792588929,QAM16,20.35145254097629,1.0823633297916683e-25
1572.1905543593823,0.990022779953057,52.14887909350577,QAM16,26.3532249116164,3.2319568701207987e-96
1529.0038486726717,7.783094231084098,47.10401747061639,NRZ,43.84083118743051,0.0
1559.8195970168113,-2.5526700343135067,52.43955205303057,QAM16,27.09014093399802,1.3541096576866897e-113
1538.5739738197292,-8.630596105918844,51.897010052859244,QAM16,18.09916661763666,4.698435568583702e-16
1568.99816929528,6.686475644555621,42.09325653948805,QAM16,34.159416523066014,0.0
1564.8032656964274,8.967543217616651,48.703164666211784,QAM16,37.35326613410459,0.0
1525.9882165973197,3.516032031627243,31.097114314416693,QAM16,31.067665397450927,2.4119577989639e-280
1574.2391932219928,3.2369497542665737,56.844610067745826,PAM4,33.81613341866575,0.0
1553.582081981856,-7.308998587880813,51.08131284913091,QAM16,20.38455169188741,7.122235898908974e-26
1562.6175276165334,-6.1265080950451996,43.871186527859784,PAM4,27.89891589300885,2.222172272680483e-136
1554.508593404878,8.85789295403532,23.854780041681927,NRZ,46.38376364985073,0.0
1566.56721006038,0.523369830422129,58.81862477068504,NRZ,35.936093177477936,0.0
1537.0349954336757,-5.899289081892749,23.449511246779146,QAM16,20.841885138685598,1.5684309488455732e-28
1535.0350172770525,3.234406844498192,48.73631201235111,PAM4,34.598117044719416,0.0
1571.9701915407006,-8.850225970195405,21.658535397529874,NRZ,27.154209223414327,3.000060674516316e-115
1532.0141223904686,-4.760979085688146,23.37600680046982,NRZ,33.01566518519529,0.0
1527.805807580341,-9.301709291249098,39.000114326430705,QAM16,18.62153979436771,7.160084864971105e-18
1531.4612409972738,7.886973644999542,53.023967655213355,PAM4,36.976259498534034,0.0
1570.6196167281416,0.6050048300960342,31.432060173813603,PAM4,33.398153767570285,0.0
1537.1824791399272,-5.403345222385363,34.9035992109817,QAM16,23.640786487440437,1.592467945427445e-52
1537.7269418420706,-7.698175613022711,49.89049541349616,NRZ,27.713740656673313,8.780519496981319e-131
1533.742237687371,-7.295722868969873,45.824983207716585,QAM16,19.81776858729823,6.069967068810804e-23
1542.5446025863268,-6.296886094278995,21.302506121785775,PAM4,27.450639254312875,3.138739283798717e-123
1536.43756430575,4.528526584291348,58.7977060534313,QAM16,32.25705172453199,0.0
1570.6134408307998,3.5217977681363855,49.452851651255955,PAM4,34.11300842583484,0.0
1558.3072789673759,0.4698186330735421,45.752640251249176,NRZ,37.0822111019921,0.0
1565.7646904787075,-7.395277031557772,34.08984398772616,QAM16,22.060418222359214,3.958960776733028e-37
1573.1643181797895,0.7509569120177861,48.36907767428573,PAM4,30.79763140349013,1.3633522917388107e-263
1539.1148606717634,-0.749295619805832,27.215232854073918,QAM16,26.359095893802625,2.4116900432478783e-96
1560.9831800974132,-5.453317260288308,53.7483451603152,NRZ,30.89764222495575,1.1251275197295412e-269
1574.4026909890495,-8.084435025820252,21.831620330646032,QAM16,18.67943978978184,4.3643450556784694e-18
1543.0319301675925,-5.480283365148518,28.668743901431696,QAM16,24.33170088260897,3.2256784547750666e-61
1549.6111886489712,-1.4230084980015123,51.9878881551828,QAM16,27.908365368041206,1.1343248391199022e-136
1554.9619652272197,-3.8129038916342695,22.093446736218525,PAM4,28.07449639632264,6.537166701747722e-142
1551.872092785013,-1.3855809869962776,25.903071704679128,NRZ,35.93995228543827,0.0
1563.0424769279953,-7.409645122987687,48.55601414131199,NRZ,29.399606334968,1.0476942992479523e-191
1529.0440868028677,6.744351463087637,49.562552081518696,NRZ,42.73648564424719,0.0
1573.5436240855547,0.05610017132555267,27.03444657111985,PAM4,31.47559011421941,1.0407573995570846e-307
1543.4485073689043,5.482340038469444,58.58361819288817,QAM16,33.944841792857986,0.0
1568.6616424333831,4.274638017599523,24.595006356501923,QAM16,32.896203294384904,0.0
1531.2116664748687,9.263804029041836,25.177580857503248,PAM4,39.81427927472426,0.0
1545.8585023886258,-2.382492872346853,41.938858623102234,QAM16,25.725287641561167,1.460523419567788e-83
1534.612298079594,-5.44110197142424,21.919124874485533,NRZ,30.92963377542859,1.1898728093784077e-271
1534.6509910349246,2.3648213262185447,58.6218413725932,NRZ,38.170688980761454,0.0
1537.1959416426544,-2.2807395694054655,36.056853387842466,NRZ,34.973752902347776,0.0
1538.4940273193488,7.9784187540207485,46.90938168468666,NRZ,44.28401498783695,0.0
1534.9640707712636,-6.934122141780095,38.898601144477524,QAM16,20.33430215028569,1.3428021313692783e-25
1548.6611046885287,-8.58451990430282,42.31407053187834,NRZ,29.259348976244357,1.0890873877075693e-185
1562.9124839788915,8.174089095999841,59.80496062573672,QAM16,37.14967510726177,0.0
1532.1185276574583,9.929109543737077,26.03202408707833,QAM16,38.29334006742066,0.0
1556.1765402909582,-2.0114548224519813,37.46492133541706,QAM16,26.886443442691736,1.7102190282311835e-108
1572.1755515714356,-6.555102807486499,41.1962580006084,QAM16,21.286707638932366,2.140739987900227e-31
1531.256579898389,2.3587190904347,20.968326509298763,NRZ,39.3057719060224,0.0
1539.8602050828435,-5.282090356889089,40.09654220092665,NRZ,31.067195383994992,2.5848878555981725e-280
1539.326414238544,5.7446635865071904,42.66099667262934,PAM4,38.22108747875358,0.0
1531.517301029465,-2.491018823852442,48.69002436552223,NRZ,31.757470225036293,0.0
1530.8350214178988,4.203518042342078,48.4509407275102,NRZ,40.6813077788415,0.0
1540.8190551467676,-7.144024147002308,58.350378618015554,NRZ,31.479675610314963,5.371331245767063e-308
1562.7157941915711,-4.523711640256471,56.74795683796874,QAM16,22.92294530470213,7.725852159184662e-45
1541.5055595646702,-3.492123964842757,28.68838062632323,QAM16,25.882953430520285,1.4338817125462536e-86
1546.0084800535706,2.2538395468576278,34.860078972671644,QAM16,31.537727338287134,0.0
1549.301858056803,7.9718543221089515,27.602143228264975,NRZ,43.68057837358964,0.0
1561.85160357469,4.317580493689414,51.61999905566792,NRZ,39.21176131974522,0.0
1546.177674762144,5.430146077822453,50.60381740241434,NRZ,40.09251384922932,0.0
1557.8099302405026,9.218269052813817,38.890571715040956,NRZ,45.56503554129242,0.0
1569.898592307204,-9.266219626123943,38.169248899786446,PAM4,22.457213657683177,1.735133198724255e-40
1550.963998295022,-3.011586140966558,26.036631839252994,QAM16,26.194925059522568,7.478390031350987e-93
1530.2337983007214,-1.8919349467705837,29.010014837273054,PAM4,30.964840927410556,7.661951928436409e-274
1534.064997008338,4.117758218355235,43.855247064208925,PAM4,35.63565377725929,0.0
1531.507049390936,4.174573382276813,25.27197646536523,QAM16,31.730187347173832,0.0
1562.6861094430349,1.818725307935951,21.48251952173989,QAM16,29.17319632115697,4.343122383340577e-182
1535.949619789785,-7.061233790365142,25.551507545748503,QAM16,20.5931232194419,4.733172040212724e-27
1528.6478112557386,-0.04981219327255593,34.55459413577282,PAM4,31.863230855273283,0.0
1552.5515960441128,-3.416166416199482,23.643710841483795,PAM4,28.664985285070998,3.0635087166956216e-162
1538.0871942772883,2.8400122599587574,50.58340003099404,QAM16,31.826417519360373,0.0
1535.21245480024,-0.9259430477774422,21.1610540494836,NRZ,35.6021254572601,0.0
1561.901500594455,5.611784763014935,47.08311230598301,PAM4,38.23000925734466,0.0
1565.2227272875741,4.602018158045739,54.155915329304165,QAM16,31.111808807446497,3.495253397583442e-283
1536.480835465981,4.386897834420454,59.63504819773617,NRZ,38.25475104149377,0.0
1550.0963543717432,9.838096537475241,36.08908498023132,PAM4,42.44415376621379,0.0
1561.7670826101808,-8.807790134610272,48.90980267661783,PAM4,22.80169700846954,1.1637272175211087e-43
1565.841146110003,-1.7017897838588292,52.001510171428365,NRZ,35.75438953962229,0.0
1528.2109129734347,-7.637867445147712,36.276929666643845,PAM4,21.84495330999964,1.9830696504501597e-35
1534.5309762822458,2.0429728487528775,34.90122231289923,QAM16,29.30192240889113,1.70293812127414e-187
1526.091770617009,-8.302759456752957,35.77702403304982,QAM16,19.88929042358665,2.715984036360122e-23
1566.4419855641843,-7.73566954429916,57.482868257710216,QAM16,19.863073727188446,3.6526798084032784e-23
1527.9290840534488,-6.072506051368746,21.83903674622306,PAM4,26.640187776280726,1.2296867870767465e-102
1548.2657749641096,4.490333385155414,54.43792904701571,NRZ,43.10241211167434,0.0
1560.138282881797,-0.18293811287199313,30.672438657377356,PAM4,32.81406760662879,0.0
1545.950728845062,9.882523346997774,56.86951505941675,QAM16,38.253596320920614,0.0
1546.0344237915208,-6.839610118324528,51.50877838611229,NRZ,29.775540941928526,7.985461881728123e-209
1527.4964376424505,7.1584218776199915,52.77424675432608,QAM16,35.30031199048863,0.0
1555.491736892875,-6.241317863838738,30.93851434562137,QAM16,23.458401398890576,1.8891070027599864e-50
1542.0828132926913,7.21908096788614,35.88484292218209,NRZ,42.40653539603445,0.0
1572.0984282520026,5.865114713044455,37.12724495485978,PAM4,35.843017086668105,0.0
1560.0780324041232,-0.13389157101555416,42.94660228014058,NRZ,36.01950770235597,0.0
1541.5320137488043,-3.9962197221192586,29.938060687943956,NRZ,31.23145861106981,5.0366602795782835e-291
1551.8021402430124,8.770636212074987,28.38796390972749,QAM16,37.25041972759685,0.0
1559.817547461851,-0.5315093697401041,39.75086057154422,PAM4,30.988696752302175,2.452011499879443e-275
1527.2653635103177,4.205997945534845,20.545785175568994,NRZ,39.26731771040959,0.0
1543.445296674407,-7.545836845608496,57.278821246372424,NRZ,29.166053599895605,8.573158316964652e-182
1545.419923886695,-3.977735259399775,39.88636998516467,QAM16,24.527332716416602,6.112695727144771e-64
1547.2155504644365,-3.3121754659141556,53.55250954255141,NRZ,33.55237548846479,0.0
1572.6052816934334,1.7534675715749337,43.72228453604706,NRZ,35.591223377390655,0.0
1537.3803044231006,1.5123940175350237,47.83279733990996,PAM4,32.981368914716086,0.0
1561.322719033048,-4.637253469550351,21.732709467084604,QAM16,23.26272165195953,2.5543765296232162e-48
1560.3293857657468,5.742024300908279,39.24129312777527,QAM16,35.65880739800486,0.0
1567.2570848520224,8.126658952222591,25.18427837355025,NRZ,44.69848181384436,0.0
1568.502447683658,8.703294534880769,43.1684007135109,NRZ,43.88517314489565,0.0
1567.2216926962603,3.9036353984221717,54.652169057133705,NRZ,39.14306720124744,0.0
1552.7797240382638,-0.7586537241800273,34.437659422061046,QAM16,29.170678361609394,5.5204003293532185e-182
1553.4297009245058,6.26824062134828,53.52630467581685,PAM4,35.31271983435884,0.0
1538.3382436124507,4.490345163746257,39.586534843588474,NRZ,40.63809849809761,0.0
1559.9189494518544,-6.323673408875274,37.99968382438201,NRZ,31.20520233598197,2.763132380896172e-289
1531.580623415536,-0.18419387977281598,35.64977333672459,PAM4,30.16409063358648,3.833081387775535e-228
1565.6159316162043,4.843084362753995,35.003713429057406,QAM16,33.30545948273298,0.0
1527.2973272100028,-6.2334045095562,56.355227073589674,QAM16,19.66347835918979,3.292376317244889e-22
1552.9388584356886,-2.549627918808919,37.49391618356714,QAM16,25.0736374599968,3.1890698890649577e-72
1529.4347225326358,-6.516986731514958,59.94619108036733,PAM4,24.09268327071742,4.711071298415124e-58
1553.8071992452863,-6.977060289143637,37.31050062746949,NRZ,30.797432447013733,1.401429140749399e-263
1554.9691241786588,-1.3463121660705224,57.896691667565705,QAM16,27.371076835049703,4.924501812891665e-121
1554.6262077929775,-2.93871428403075,47.98159700677708,NRZ,33.93472076193199,0.0
1562.0154492900892,1.025067276067757,55.45608618038809,NRZ,37.857375644064476,0.0
1528.3232395632558,-4.6547302536820645,54.75301154176235,NRZ,30.538381626968047,1.8518631026426078e-248
1530.8409450173456,-8.984240397302903,21.010434379113093,PAM4,21.651918187894402,5.631106124262029e-34
1567.5745598440253,-4.670901051695724,27.474022092578775,PAM4,28.666180251187626,2.768325309537716e-162
1559.4698901019576,9.365391130553036,39.88114465429221,PAM4,41.71870304135794,0.0
1549.3193063419478,-6.633940920687742,31.535584161301692,QAM16,24.057580093711987,1.3287152938647897e-57
1527.259718601705,-8.714704316443465,49.12434597747171,PAM4,21.837160617764802,2.276441099096703e-35
1553.5544300554154,-1.4538994490096524,52.12146511370226,PAM4,32.69137179931718,0.0
1553.4432778045561,4.198389782258167,36.271784604322804,NRZ,41.71652429538741,0.0
1544.4422032459859,-3.1821398596744643,58.29066242805668,PAM4,29.007029603046927,2.423333390565014e-175
1558.8893952161832,9.778422107793865,43.66500388750969,QAM16,39.051801276695485,0.0
1527.9872681324632,-3.7424038185548136,57.19005494321868,QAM16,25.386060108767566,1.8997450370728937e-77
1554.9068542463447,9.149022139858321,50.08879416417148,QAM16,37.99711002172077,0.0
1558.8035266778293,0.9235582590465752,58.59449594482958,NRZ,39.5161287324026,0.0
1552.6944645322515,5.874093272034577,30.85661883190499,PAM4,37.8146750340607,0.0
1538.5902898433994,1.088130490106567,47.66781213267413,NRZ,38.490393776129224,0.0
1554.712552478867,-3.3209726566170095,33.33095901113691,PAM4,28.94893326552978,4.819890171959778e-173
1543.9083119225907,4.394632049285465,29.543517587146248,PAM4,35.57690765973741,0.0
1542.185179209226,-4.1210216101793185,48.643625820063946,NRZ,31.640921334651757,0.0
1545.6134101555058,-2.4215899506856697,26.63297060210249,PAM4,28.713529912787035,4.885429837022957e-164
1547.7540542551692,6.1780783938216866,41.309670879218416,NRZ,43.5708792034352,0.0
1537.1294195602682,-5.073772615709422,46.121517832022064,QAM16,23.761982018006382,5.95679015596878e-54
1567.1414844727003,8.745977678674702,49.99185918851915,NRZ,44.68090521538753,0.0
1570.4957095058535,-5.452939675344912,48.25485760623955,NRZ,29.24869983956916,3.0620760555402174e-185
1566.2652657529418,9.909986369631941,25.546631321079907,NRZ,46.24294987100196,0.0
1561.7285264755922,5.422683596997826,48.08078680133955,NRZ,44.07148952015727,0.0
